a,b,c,d,e,f,g,h,class
97.5546875,37.93370216,0.415158065,1.691766985,2.052675585,13.76206316,9.862356949,128.5517263,0
115.515625,49.41327383,0.252146935,0.000825584,2.426421405,14.60570183,9.358370276,115.522578,0
65.078125,43.89611482,1.907605529,4.384834271,78.66889632,69.28976095,0.473621312,-0.650854637,1
79.078125,40.9184802,0.653714405,1.640293284,1.345317726,10.37589436,15.46814969,324.0394442,0
129.5859375,51.88908353,-0.119773748,-0.385416841,11.34448161,42.31560503,3.926465878,14.79605215,0
95.140625,47.67250491,0.323772789,0.129481304,0.816053512,11.67607435,17.28976597,325.1219086,0
160.203125,47.57729884,-0.307422633,-0.129293193,58.74080268,84.62415257,0.765594987,-1.367776003,0
97.2890625,46.10215429,0.206480849,0.504963364,4.399665552,22.14294847,6.073693847,42.05752052,0
118.625,49.58184522,0.240859887,0.208397392,0.977424749,10.78562738,16.11195521,314.1292564,0
111.421875,53.54548437,0.397834283,-0.138148206,1.690635452,14.39706675,10.85343146,137.1408457,0
156.5859375,44.83015296,-0.493069318,1.238059072,2.193143813,13.92809964,10.19688243,133.5925308,0
129,44.31651075,0.156960648,-0.03599675,2.408862876,18.48209533,9.278281734,94.63093614,0
112.484375,53.45237138,-0.024819316,-0.209581953,2.275083612,17.57864549,9.557327242,100.5027572,0
62.65625,38.24355287,2.968952837,10.988138,29.58779264,56.46458165,1.908002243,2.859558578,1
107.15625,48.91214022,0.528849087,-0.066388501,2.806020067,18.45678757,9.858529587,107.8661829,0
128.875,45.98250347,-0.101607044,0.045648351,2.637959866,19.0873331,8.561802685,80.09176376,0
121.0625,47.4578349,-0.017319441,-0.008215042,0.952341137,9.916131727,17.99263076,402.0971904,0
115.25,44.66787156,0.263481616,0.646751906,1.138795987,12.62664804,14.59597185,239.0163757,0
97.6953125,40.26776754,0.186665497,0.993674743,1.901337793,16.02976845,10.16778053,115.9202559,0
86.9453125,39.86879039,0.390500004,1.560608612,4.288461538,25.35130232,6.669109592,46.8671604,0
108.0703125,42.09794821,0.25724069,0.423678316,2.466555184,17.08065811,9.233150198,99.71082657,0
114.578125,47.48315645,0.344137866,0.047956005,1.642140468,15.68904663,12.06226409,161.6477238,0
31.703125,29.17976594,5.781621754,36.33574371,163.5769231,45.8697254,-0.180266075,-0.464227987,1
122.90625,48.78211082,0.147755853,0.234785145,10.19983278,39.95437657,4.117026132,16.44784516,0
122.3203125,51.89396244,0.146013292,-0.254335949,2.532608696,21.26622395,9.086918543,84.85867263,0
123.0625,47.4856475,0.109090306,0.019944733,1.93645485,13.96678964,10.22278986,130.9273401,0
128.6328125,43.82027768,0.173075914,0.175957503,1.994983278,15.98672029,9.534335567,104.7606871,0
151.875,42.18689814,-0.352699205,0.830748769,6.826086957,29.52086482,4.647485967,22.20304685,0
127.1171875,46.27948741,0.0286298,-0.10522108,5.918060201,30.15223318,5.376273539,29.07510947,0
102.4609375,40.50441765,-0.167379745,1.019924623,9.236622074,43.83386883,4.551045639,18.7952478,0
101.7109375,45.13160484,0.247754232,0.316490633,0.892140468,10.73242072,17.10362739,343.2446602,0
132.65625,56.26408678,-0.018941676,-0.556340062,2.413043478,15.70255386,8.959963573,96.9113397,0
137.421875,56.01138408,-0.158746902,-0.475439652,32.25,70.53558988,1.751163167,1.131303925,0
131.21875,54.61226074,-0.094982163,-0.495174556,1.860367893,12.32223707,11.81254178,190.1272228,0
107.984375,45.36931514,0.321956454,0.217497178,1.2090301,13.23885732,13.42364722,204.6410391,0
129.6015625,46.67395885,0.002779262,0.27099452,1.464882943,12.92813701,11.88044506,173.7820342,0
113.5703125,46.16490205,0.21974014,0.471305456,1.622909699,14.46622558,11.17270025,145.7601763,0
117.515625,44.53509578,0.167654399,0.705386836,1.028428094,12.82298552,15.19482489,258.5370531,0
92.5390625,43.46566575,0.389633972,0.845948501,2.991638796,23.27622261,8.278365382,70.17588783,0
126.6640625,47.5163257,0.026384668,0.080212211,0.985785953,9.697979238,18.29455099,421.5883133,0
85.8515625,44.2664323,0.68404926,1.101966369,2.290133779,16.98687088,8.818010824,89.0111496,0
126.6328125,54.7539769,0.06603076,-0.270492342,9.535953177,38.472327,4.272167249,17.9653272,0
110.40625,40.13851749,0.281999139,1.295034708,2.56270903,20.99299726,9.48200467,94.32807322,0
114.234375,48.65880643,0.31214975,0.433843426,1.890468227,15.60739714,9.907923791,113.5430643,0
178.859375,51.21473396,-1.496371714,1.952786972,98.61538462,61.70981474,-0.418892522,-0.698421031,0
100.21875,36.50555127,0.375461286,2.502816116,1.31187291,14.98417982,13.31982287,191.5398814,0
120.2890625,49.08588652,0.0230447,-0.025436419,3.247491639,17.20301615,7.498141778,70.72098564,0
132.3125,46.49878191,-0.013616628,0.096323394,2.426421405,15.07668595,8.781631623,98.80238605,0
134.8828125,49.55309985,-0.067603495,-0.160986225,2.599498328,21.84632324,8.993565101,83.17007813,0
90.78125,43.36598204,0.77709762,1.818241352,1.826086957,12.49106122,11.07943839,168.3648453,0
124.4921875,45.21977514,0.183788297,0.223369921,3.706521739,25.73845796,7.459985957,56.99528069,0
108.0078125,47.73142572,0.166478143,0.282612038,1.672240803,16.20235538,11.22128727,136.7349908,0
117.15625,48.02887112,0.299872985,0.275120932,3.884615385,21.97357178,6.402020698,45.0953414,0
130.875,37.66754239,0.033036221,1.25700665,0.618729097,9.448068783,21.1251608,505.7928421,0
106.96875,45.58970167,0.257192611,0.05567,2.596989967,14.46156679,8.977937292,108.6958598,0
105.4765625,38.67633418,0.438976523,1.160330566,3.121237458,16.66860297,7.532951297,73.78258782,0
80.3046875,37.19806753,0.718707645,2.79127957,1.072742475,11.65532991,15.04757304,263.2646607,0
123.5625,55.55160186,0.030084208,-0.54103849,9.012541806,37.00050632,4.16005962,16.30949301,0
117.1015625,47.3403303,0.235661697,0.147480162,2.690635452,16.00646648,7.696650643,76.5982697,0
100.328125,46.43528921,0.207808666,0.530586133,2.723244147,15.16843542,8.329540858,94.81930273,0
113.09375,43.36643242,0.038982584,0.762068984,2.262541806,14.15695469,9.692580709,123.2310659,0
117.7890625,55.33896293,-0.016756522,-0.561480071,3.694816054,18.46979836,7.456163201,70.06501389,0
88.9140625,34.93745021,0.903578097,3.025050807,2.95819398,18.80150473,7.994099334,75.65784031,0
105.453125,42.39838208,0.435126924,0.54297889,1.877090301,13.50959439,10.44108276,140.3588959,0
119.328125,63.09295095,0.499195626,-0.833814009,43.53929766,72.11768736,1.359367647,0.353693493,0
128.1640625,42.18315299,-0.000458054,0.610202991,1.170568562,11.45943857,14.29286662,251.7354424,0
76.8515625,41.49982866,0.744203172,1.464174807,3.22826087,21.03621429,7.247670151,56.44359608,0
128.4296875,50.63112364,0.402596804,-0.060549441,1.376254181,12.47434443,12.1366307,184.0014278,0
147.640625,55.26961394,-0.122052719,-0.225178491,1.861204013,15.94904511,10.04913736,112.7994222,0
121.3125,53.64142377,-0.02515644,-0.351367528,1.028428094,12.83217611,14.95608296,246.0719631,0
101.6328125,56.62015309,0.352885511,-0.540344973,57.11371237,77.48405023,0.77564612,-1.113192761,0
133.0390625,55.69720066,0.049424016,-0.360076258,14.16722408,47.01695556,3.266380372,9.352021999,0
76.0546875,60.41294209,1.432916528,0.936654202,12.50250836,42.66156574,3.993994981,15.72042199,1
124.6953125,52.90595409,0.427853306,-0.228825488,2.942307692,20.03940556,8.16573571,73.21133855,0
116.2421875,43.46294149,0.139469374,0.413616633,4.884615385,28.72706409,6.351559827,40.7860029,0
119.625,41.14760017,0.239294741,0.963926234,5.355351171,25.98713304,5.477549894,32.09155132,0
139.9375,53.43903507,-0.039383945,-0.284501247,2.052675585,15.38180965,10.68356799,138.3291523,0
134.3671875,54.31690447,-0.051239878,-0.495109139,22.61622074,60.24565684,2.443981218,4.365741512,0
121.640625,46.25096863,0.268210414,0.311769759,3.06270903,17.86755193,7.745835566,72.23412601,0
91.5625,40.28506819,0.506823428,1.196472083,1.954013378,18.08296725,10.08888422,106.7851097,0
115.71875,45.20213931,0.299161121,0.088620287,2.179765886,13.04726263,10.02045512,142.3786194,0
106.4921875,48.44713551,0.101327797,0.131655743,2.47826087,17.60863165,10.80918601,131.6892459,0
145.8125,48.58622329,0.046611362,-0.238531543,4.471571906,26.44964348,6.197346739,39.10969659,0
132.0625,55.15726805,-0.149323113,-0.577054832,125.0861204,74.96508736,-0.99446926,-0.82673799,0
119.7578125,46.00674986,-0.011517309,0.323822141,10.83361204,42.17470323,4.222349981,17.30761744,0
117.3515625,47.6008124,0.163797949,-0.173308776,3.364548495,17.78139874,6.934597287,59.90677275,1
133,45.12153726,-0.24509262,0.289351296,2.251672241,17.05845857,9.421902311,101.7693895,0
148.953125,38.45794362,-0.181482952,1.410282247,8.819397993,36.88222453,4.295720412,17.75965174,0
102.703125,40.6206458,0.497904428,1.597695242,1.130434783,11.93872497,13.58265019,222.016231,0
109.5234375,41.46534035,0.414327762,0.854680018,6.89548495,32.93443796,5.274719904,28.37525355,0
130.578125,50.43197915,0.072219438,-0.166228769,9.677257525,35.66735274,3.803195189,14.14737832,0
112.0703125,42.46104531,0.194324976,0.731809523,2.210702341,20.40601473,9.914510788,101.1790414,0
140.28125,54.36550743,-0.032910292,-0.349261376,2.076086957,14.79684263,10.53398494,137.0849597,0
139.4765625,52.73873767,-0.035513016,-0.311343922,5.008361204,28.55338713,6.12047807,38.31345626,0
106.7890625,46.24436661,0.346166084,0.454188457,1.692307692,16.40847651,11.56575396,144.5135955,0
104.5546875,41.02510828,0.380221249,0.577656326,2.22826087,19.05375876,9.802355664,103.782088,0
119.7421875,40.322188,0.243337518,0.398782656,2.214882943,15.00935536,10.21059611,127.111142,0
147.8359375,48.9243321,-0.10301978,0.018500812,1.941471572,16.02636579,10.23046478,117.8404205,0
140.671875,57.51427939,-0.101899533,-0.58310692,15.60869565,52.15248794,3.531880186,11.30721959,0
105.296875,48.84947533,0.754587468,0.734493639,4.070234114,23.03752393,7.973430291,69.52204301,0
139.8359375,48.39643862,-0.056210836,-0.015617372,2.580267559,15.19052067,8.497038558,94.02279185,0
162.203125,57.65283484,-0.709725342,-0.183246349,163.423913,59.82113862,-1.319395245,1.388856796,0
164.3203125,42.8906556,-0.420831639,0.666039589,2.986622074,19.88923731,8.196696288,75.72042272,0
148.9609375,48.44284686,-0.27132107,0.118414176,6.349498328,31.42562901,5.570602845,32.08302743,0
111.8359375,45.22457458,0.049650997,0.405724541,42.9138796,65.88273845,1.321825202,0.5096069,0
126.5625,51.06074048,0.067622633,-0.328410158,2.649665552,15.37916025,8.251345191,88.64127274,0
129.8203125,85.32084974,-0.101174035,-1.598144586,107.0585284,42.22964277,0.887801435,0.744786776,0
116.59375,50.21771934,0.358163993,-0.151745685,1.545986622,11.62601708,12.63471299,217.1031879,0
123.609375,55.50960423,0.069752026,-0.777233767,1.994983278,16.40937334,9.266789027,95.62888077,0
120.65625,51.58313034,-0.034870191,-0.558206552,2.632107023,14.8454166,8.495826329,97.46492934,0
119.96875,37.09446082,0.274818415,1.862654827,3.281772575,18.65798588,7.426411029,65.29705936,0
38.578125,49.80612559,3.425779498,10.73943582,115.3687291,80.90212712,0.001685044,-1.125589807,1
121.6484375,45.40195306,0.22091876,0.32253057,2.330267559,15.88657919,8.964862462,98.62992677,0
101.859375,42.54331146,0.496664699,1.297976498,4.900501672,26.73309111,6.044950506,38.2413244,0
113.546875,52.68981451,0.038396599,-0.233323698,2.925585284,21.9708757,8.38316254,73.69727891,0
117.2578125,47.55330005,0.432578361,0.298294531,6.427257525,29.49914504,5.259671454,29.23954166,0
131.8203125,47.69932416,0.121685349,-0.113622665,1.004180602,13.78959726,15.08498384,235.5070724,0
131.609375,46.59084446,-0.171014222,-0.024109914,1.661371237,17.38208856,11.36316959,133.8924026,0
118.640625,44.15769581,-0.02190355,0.284542513,2.843645485,18.43268876,8.917793559,91.3306772,0
106.5234375,53.50379146,0.525152192,-0.238244505,2.5,19.89304596,10.10294365,110.5185408,0
130.9453125,48.49618358,-0.105407882,-0.013016152,5.49916388,27.15434947,5.80590543,35.95080239,0
112.9609375,50.22891385,0.21185198,-0.022867584,1.235785953,10.8818337,14.29569422,272.1856644,0
137.5859375,54.63251198,-0.275893858,-0.235709796,1.908862876,16.67661797,10.79701565,129.5441697,0
133.84375,48.47912526,0.340168609,-0.046188291,1.908862876,13.96133774,10.05586974,127.9498634,0
116.1328125,43.38911353,0.307211888,0.533396206,2.237458194,13.01454556,10.10207873,144.2227616,0
109.28125,50.46424128,0.553734857,0.196156997,89.08026756,93.82950049,0.407850516,-1.47158153,0
108.3671875,34.68831555,0.294735731,2.0394645,1.75083612,14.9965924,10.96020694,142.4404296,0
114.484375,42.5857562,0.103546949,0.201907364,7.218227425,30.08285719,4.456742206,20.28772441,0
85.828125,44.74792407,1.272535838,2.621678054,23.97742475,53.2413762,2.202864227,3.894429578,1
45.546875,30.90303873,3.645495803,19.49924626,72.24247492,88.65452697,0.655229345,-1.221447443,1
111.3125,34.41264984,0.528513179,2.228082477,2.759197324,18.74741117,8.134760746,75.58813601,0
134.1015625,49.15359216,0.049149643,-0.413338725,2.682274247,20.46167116,8.111369365,68.55700338,0
74.8828125,40.82749937,0.594303463,1.464902176,1.953177258,12.71133648,10.91792339,162.5032603,0
113.4453125,54.86400923,0.108702029,-0.568159146,4.960702341,26.56098481,6.328691348,42.52884386,0
80.0078125,36.06991823,0.922213644,3.422084829,3.317725753,22.45815999,8.015107856,68.77648646,0
86.7421875,44.07083185,0.675622994,1.035307582,2.33277592,15.17940525,9.862002625,118.5698202,0
122.9375,53.39647548,0.058264444,-0.27509359,2.809364548,17.23355537,8.976365118,96.8957106,0
118.140625,58.5621644,0.148266465,-0.804809152,2.054347826,14.64957073,10.69513835,145.1337069,0
141.515625,52.45578263,-0.363547551,0.055470072,1.775919732,14.45012025,11.11716,145.2894048,0
123.3828125,41.98085894,0.232734458,0.691077029,1.882107023,12.46454427,11.3341789,175.5319883,0
117.296875,52.91404577,0.281035396,-0.29172754,13.7541806,43.18235163,3.107119291,8.515758563,0
123.5078125,47.41192428,0.175955214,0.07200711,1.537625418,13.37362836,12.88465777,196.2418427,0
122.6484375,45.82176575,-0.01481775,0.240166904,1.007525084,13.13949255,15.82100224,271.4736165,0
119.53125,56.39175714,0.310079099,-0.771909347,124.0869565,90.50438817,-0.041571373,-1.572996068,0
105.1796875,43.38876467,0.27922356,1.382464494,3.72826087,24.79020138,7.372898999,56.88341417,0
122.0703125,41.67830363,0.07383774,0.453627093,2.493311037,17.36464488,8.571393443,86.36392203,0
125.953125,59.96950519,0.049413418,-0.604350304,2.934782609,16.67987274,7.95005399,80.24613579,0
111.6796875,48.30614182,0.312550357,0.085359683,9.002508361,34.23027216,3.976067868,15.45254691,0
111.296875,45.94160005,0.358580613,0.955989553,2.911371237,17.38013429,8.039004856,77.46442548,0
123.8515625,56.27417395,0.286117959,-0.480313373,1.183946488,14.84190747,13.76942019,200.0968465,0
152.7578125,53.05977556,-0.48499674,-0.224527644,4.214046823,28.10508238,7.01974796,49.47437125,0
98.4375,44.8003819,0.68581547,1.212872514,113.0668896,87.8158449,-0.196021878,-1.531159815,0
103.1328125,36.39118435,0.261091046,1.799256585,123.0058528,78.20383793,-0.875378713,-1.084735023,0
108.59375,42.48316532,0.35293546,0.318186029,2.913043478,22.36245503,8.257321424,70.22832855,0
110.765625,55.34218615,0.066099851,-0.500414902,14.37959866,45.32074158,3.120461242,8.463599645,0
147.828125,40.67710301,-0.22741853,0.680690135,1.959866221,13.06819243,10.1620848,142.8180517,0
102.890625,37.03297398,0.260004295,1.437538306,1.642140468,15.33038701,11.06147189,135.8595544,0
116.546875,46.54196013,0.184421356,0.460014739,1.990802676,14.36606051,11.58574315,168.1867844,0
112.296875,47.98345408,0.315582123,0.168599411,0.962374582,11.46206871,15.15210742,269.7334431,1
114.9921875,46.20868021,0.336731345,0.582755505,1.25083612,13.44662274,13.47484952,206.1020529,0
107.9609375,42.1966013,0.114300332,0.431232869,1.912207358,14.23083061,10.07876729,125.1681734,0
113.546875,43.51846939,-0.118460593,0.441223887,3.546822742,21.08539688,7.00666335,53.56594587,0
124.3046875,44.39815568,0.175366171,0.16656743,9.154682274,35.17916854,4.066282387,16.42814484,0
130.25,54.92822021,0.049617165,-0.644385707,10.27591973,47.3776275,4.417688788,17.62861601,0
120.7578125,41.30351568,0.00323563,0.578246191,1.538461538,12.44187929,11.94628744,184.8005859,0
102.875,47.40121306,0.263869928,0.109732231,2.474080268,18.93564609,9.638164515,103.192997,0
130.9453125,50.72263865,-0.279412128,-0.05548538,2.335284281,15.39834914,9.035685371,101.1610816,0
122.6796875,50.10659475,-0.092761106,-0.223850373,28.69397993,55.71631439,1.78177496,1.98616619,0
109.609375,43.57128397,0.278304472,0.376293448,1.575250836,16.08636358,11.76356092,150.6053622,0
112.03125,57.99850988,0.131552618,-0.58252776,1.223244147,12.63771608,13.38626224,211.5237103,0
83.2421875,37.54845746,0.726718382,2.484349826,3.778428094,23.23311923,7.101345642,52.85865394,0
125.6875,52.85988998,0.030095756,-0.096433876,2.702341137,18.6278021,8.820658275,87.33221245,0
139.1640625,51.05324692,-0.106636718,0.032153011,2.941471572,17.94691874,9.053951739,99.08669982,0
90.0390625,45.37868483,0.398257874,0.142018381,2.050167224,15.93299594,10.28899807,121.3677921,0
105.78125,40.56494359,0.474837532,1.105309823,4.131270903,21.81942444,6.822781682,53.56350639,0
106.0234375,59.07284497,0.291955025,-0.569587069,2.578595318,14.78484524,8.907756477,105.6262002,0
120.9453125,49.28525207,-0.041310988,-0.185650714,2.47993311,19.41847977,9.372435688,96.19304484,0
21.7421875,29.36336102,6.298407514,42.54359391,83.39632107,79.00608621,0.501918895,-0.870267085,1
97.7578125,51.5574234,0.789374509,0.473084066,2.663043478,20.47196481,9.948226346,105.6297436,0
138.0234375,52.89929478,-0.025784581,-0.46207108,164.4640468,90.13326929,-1.109238147,-0.533104407,0
120.46875,44.16852271,0.066959935,0.183849646,2.31270903,16.32541791,8.932344756,93.5169173,0
125.7109375,40.13787806,0.384483845,1.032119016,4.036789298,26.92905925,7.161932696,52.18243896,0
115.3828125,48.53769815,0.061484648,-0.054887976,2.897157191,15.2823031,8.312883704,93.19266554,0
34.9140625,36.73086818,4.42970383,20.5645789,74.64046823,60.87113837,1.395168685,1.019151776,1
64.28125,34.64483581,2.845727763,12.81320802,24.60033445,70.6758993,2.605758081,4.863059303,1
129.375,70.37999538,-0.004721887,-1.239225377,13.84364548,39.05863187,3.180325713,10.38473001,0
123.71875,49.26220304,0.272453413,-0.239400905,45.18979933,74.90071419,1.211940478,-0.281320595,0
119.359375,38.78662269,0.537850791,1.195677048,2.435618729,16.27774304,8.723809634,90.17704922,0
96.3671875,52.92224117,1.269258767,1.396989617,165.4615385,69.23876115,-0.892805625,0.028618721,0
109.1328125,38.94274064,0.592930763,1.053286398,1.866220736,13.57927902,10.68159767,143.2141815,0
121.015625,56.94747914,-0.105391131,-0.832024731,170.9314381,98.31715444,-1.067532447,-0.763358581,0
98.09375,47.93508591,0.388644925,-0.1035537,1.954849498,14.36805851,9.545054443,114.7976518,0
93.96875,51.81999154,0.539944912,-0.011022418,1.881270903,15.06544087,10.56089435,134.1149971,0
87.9609375,46.01857681,1.003119908,1.809878054,2.482441472,16.38552647,8.925998872,95.75676672,0
110.828125,54.79979319,0.36923445,-0.215354839,1.945652174,13.26553697,11.24347265,162.0516143,0
108.71875,49.20206066,0.184012756,0.129641625,10.91722408,43.24002393,3.970990623,14.73480559,0
97.5078125,45.51733806,0.587065035,0.360822099,2.882943144,14.52030098,8.181717753,97.26972308,0
140.7421875,51.76090557,-0.018870174,-0.019789482,2.294314381,21.47294326,9.57119071,92.39616677,0
127.828125,42.33960715,0.089279855,0.895292895,2.068561873,15.61381715,10.21541561,121.743988,0
120.546875,44.58241304,0.432465892,0.360044869,3.695652174,22.97659885,8.133053713,72.22747927,0
136.8359375,44.10955419,0.223604454,0.210615755,2.608695652,18.10612688,8.107513438,73.82846455,0
94.8828125,38.39527581,0.484587443,1.854358899,1.955685619,12.76330217,10.47962285,153.6130293,0
117.59375,46.87373957,0.078617046,0.047936758,1.806020067,11.75292594,11.93863803,203.6668296,0
115.2265625,52.1958773,0.11325505,-0.591689992,12.01337793,44.1639143,3.590060973,11.55903395,0
111.484375,43.99253921,0.449211478,0.727200245,8.443979933,34.30167228,4.264491037,17.86847533,0
112.359375,50.98341249,0.331539531,-0.439189387,4.092809365,24.63113663,7.385026844,58.858343,0
102.46875,43.73587942,0.368447503,0.714818084,1.066053512,13.35024024,14.25661763,222.3108563,0
120.515625,45.90189681,0.479570299,0.180521411,2.849498328,15.82172075,8.22630334,88.44532718,0
123.1953125,50.86610159,0.08148965,-0.270929637,3.311036789,23.31133429,7.985741072,66.81812131,0
39.8359375,27.79157284,4.45947239,29.42812768,12.80852843,36.05803054,3.668395685,15.30073457,1
121.78125,47.62072446,0.038439721,-0.274143124,3.112876254,16.66178818,7.290878564,68.99755547,0
119.9140625,50.21018748,0.290034786,-0.087824318,3.081103679,22.6779314,8.021664505,66.52165643,0
97.71875,42.6326858,0.631820183,1.721293443,2.074414716,14.84052283,9.38100917,109.891527,0
137.2734375,51.45807074,0.019841072,-0.577079233,2.101170569,16.59030115,11.21266672,143.5618364,0
143.8203125,55.18880004,-0.227824747,-0.418167446,3.986622074,19.76022207,6.592961047,52.14048493,0
119.375,50.75138545,0.263831869,-0.202401517,1.649665552,15.15086369,11.39199243,145.6997568,0
97.0078125,49.17657854,0.574170197,0.269368754,104.9356187,99.37473436,0.053574776,-1.779701641,0
128.7890625,48.73696177,0.123297257,-0.010217905,2.989966555,19.01359045,9.21211289,99.18343088,0
142.40625,53.02231805,-0.232611987,-0.52268043,3.506688963,21.85378109,8.330609597,76.45772283,0
21.3046875,35.90755461,5.146316748,27.81541361,128.9841137,66.95541307,0.020189629,-0.59556003,1
124.875,52.3928967,-0.004330466,-0.056559039,1.4590301,13.22208653,11.83353927,168.6560155,0
101.546875,51.30817725,0.326426159,-0.132630129,0.802675585,12.27082325,16.97627133,305.6644666,0
101.5859375,43.59481896,0.245986542,0.875398728,2.702341137,21.4769853,8.634194024,77.30705126,0
108.484375,39.26452446,0.273253029,1.482738496,5.720735786,29.38668967,5.539966498,30.98345862,0
110.2890625,48.79103279,0.207246515,-0.188130235,1.130434783,12.89265081,14.04214862,223.5576777,0
111.8046875,42.67428576,0.234267698,0.224623743,26.22993311,66.65348526,2.161621511,2.717103997,0
116.296875,48.36213643,0.058494385,0.29788942,2.663879599,16.09027832,8.540190582,93.29766216,0
117.7421875,46.46794024,0.115642454,0.021452025,6.933946488,34.77305522,5.120348883,25.50043493,0
138.34375,52.88230409,-0.106165999,-0.26027436,2.87458194,16.79353244,8.821544558,96.79106969,0
119.578125,37.90275579,0.151073056,1.678849283,2.487458194,18.27870473,9.29882852,98.93182841,0
127.1484375,49.47649218,0.055535635,-0.433529403,2.49916388,15.72014342,8.987379106,101.1318089,0
117.5390625,51.78499758,0.165725959,-0.314288396,0.885451505,11.28808332,15.42345272,275.3609118,0
67.5703125,54.79217605,2.080023822,3.50914516,43.18729097,63.33319576,1.694861154,1.962960382,1
144.4296875,51.10370638,-0.297548199,-0.269289796,2.585284281,17.64444215,8.266424758,78.49775027,0
122.0546875,53.09356549,-0.0473126,-0.442223755,6.267558528,32.45563451,5.409502184,29.06438508,0
137.2421875,46.45474042,0.045257133,-0.438857507,59.4958194,77.75535652,0.71974817,-1.183162032,0
123.4609375,49.92790151,-0.15137491,0.002445817,2.794314381,16.66544202,8.244572736,82.70082387,0
68,34.79673117,2.392634106,10.16685471,10.62123746,34.36608712,3.99602883,17.93412246,1
130.640625,50.3760444,-0.278637857,-0.200793737,11.64297659,41.90497842,3.60267656,11.95490358,0
120.8828125,51.85069025,-0.041628469,-0.290913068,10.31605351,38.12396752,3.907732567,15.02116119,0
107.109375,44.34563014,0.271246448,0.140060386,4.257525084,24.93326682,6.40106476,42.68212592,0
110.1484375,46.05467027,0.145977385,0.270810602,2.2090301,12.92316315,9.885300098,142.3512738,0
106.7109375,50.91539434,0.27965041,-0.252236069,104.5677258,86.24821996,-0.152780791,-1.602935868,0
96.921875,46.73288613,0.338692481,0.266694278,2.306856187,16.73465912,8.876670368,90.8365804,0
124.5703125,56.34959012,0.103722704,-0.561382765,17.15050167,49.03552147,2.847956375,7.093757195,0
113.0703125,46.51162214,0.271261604,0.290072163,0.64548495,10.24318379,18.9054873,398.0477606,0
139.0625,45.2166227,-0.078314617,0.313389479,4.842809365,24.86018509,6.148078113,41.4055912,0
109.375,43.65686515,0.263400207,0.350481266,3.02173913,15.30196161,7.802064298,85.30789974,0
163.2265625,38.42915862,-0.504786699,1.506960924,18.56187291,55.24653186,2.663092783,5.176117512,0
128.3125,54.37295255,0.050626618,-0.48429526,1.986622074,15.0614068,10.04011849,120.8250818,0
105.390625,41.66218954,0.63486789,1.290416717,3.158862876,21.30621261,7.518318067,60.61178878,0
57.265625,34.56775149,2.602551079,10.98865798,19.17558528,57.08473083,2.918643281,7.086953376,1
130.2890625,51.59641344,0.078862022,-0.356734752,5.038461538,22.97308718,5.69879252,38.89119663,0
122.1484375,50.43577132,0.263185765,0.144533524,2.594481605,19.91726876,9.14245177,90.66727517,0
110.7109375,42.97531129,0.312455929,0.521847232,3.073578595,19.63559164,7.46504985,61.47257794,0
93.3359375,45.6058654,0.537548554,0.495895796,2.510869565,13.777158,8.826058342,113.4101481,0
39.375,34.85348799,4.034706553,19.99365681,42.42892977,69.87893831,1.672327177,1.661392592,1
173.7421875,61.73990885,-1.160287433,0.431231284,185.8168896,76.46696283,-1.17078854,0.107306747,0
105.8515625,54.824021,0.37323576,-0.173338454,2.808528428,19.62404063,8.104637584,71.59989208,0
108.3515625,45.29134676,0.585348698,0.960033123,0.861204013,10.56058172,16.31516372,322.3072213,0
118.4765625,45.5864503,0.093271735,0.024995554,2.266722408,15.84149951,9.019529291,98.31474632,0
29.578125,42.28449209,3.872871981,14.28549012,149.638796,74.70846325,-0.426967836,-0.984551471,1
116.28125,48.48645711,0.414568932,0.609181503,1.638795987,16.26242668,10.90135443,126.4444392,0
110.8359375,47.92422035,0.40635332,0.340234754,2.87541806,19.70332717,8.355048513,77.86955732,0
146.015625,46.84965721,-0.316162821,-0.069212193,5.776755853,30.95632096,5.557745982,30.65989417,0
105.265625,47.13353444,0.349804619,0.076541563,1.571070234,11.51264243,12.32195603,215.8802539,0
50.859375,36.69803605,4.058403061,17.95136246,15.57608696,45.38401804,3.261571128,10.43269465,1
84.171875,37.04412685,0.594384085,2.649348047,3.047658863,19.10738627,8.07481034,75.98840285,0
109.703125,48.4499354,0.495518625,0.123941829,2.60451505,18.52165721,8.442538583,78.49369937,0
134.5234375,45.77816156,0.059481063,0.145363796,1.430602007,15.96723338,12.09784491,152.8864847,0
138.1015625,62.78682185,-0.14200071,-0.770586756,3.057692308,18.27555295,8.655933782,89.33556564,0
126.9765625,59.83995123,-0.182345351,-0.697687995,173.3913043,73.42555253,-1.746040785,1.440493177,0
116.7734375,44.646741,0.364080072,0.35184207,3.288461538,19.52640526,8.429932979,83.7565139,0
112.9765625,52.03986826,0.203281281,-0.298783601,10.12040134,39.32916427,4.256547127,18.26193803,0
99.28125,71.95646877,0.765557849,-0.82764003,197.2341137,63.75879799,-1.876387679,2.431296609,0
80.4921875,38.04376511,0.674489273,2.301002563,3.035117057,19.73021479,8.204427787,76.83583841,0
88.734375,32.96576927,0.921352182,4.066218253,1.684782609,16.41752885,11.76557079,152.1488397,0
119.8203125,51.83423603,0.377221616,-0.428275074,2.586956522,16.25589568,8.635581002,89.69154477,0
117.875,47.49194011,0.272645509,-0.116254882,2.218227425,13.92526765,9.865508129,129.9797767,0
