1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,class
-2.229834551,12,11,-12.53278075,1,3,24,-53.57985573,5,1,-55.79990814,,5.193981372,-72.9007157,17,-5.56172633,,,35.13782496,11.57942979,,5,3,4,,15,13,48.42915559,1,1,,6,11.45247759,90.44464569,-30.37845887,3,0.389196918,124.2129685,7.884421735,,10.73559277,2.320294328,32.60677405,1,9,-24.23319857,0,5,26.29347648,3,,-19.71270628,-23.56728876,5.384119722,-15.41536482,28.02285555,33.08071089,,0
-123.4819972,,13,10.3153366,0,2,23,-35.04365313,9,0,14.52726414,9.593087994,16.15623901,-110.1326137,13,-10.39867992,14,3,-55.55260055,18.75614724,3,6,1,7,-14.2416413,14,14,56.82693657,,,5,5,,79.50321486,-27.65812979,6,0.733614529,53.89114669,,4.604482097,,-0.306932789,30.93622985,2,,-14.37011202,1,3,27.43481847,3,9,-44.38024398,1.601489289,54.38850698,-42.81144576,28.41773531,31.12048479,-40.78282535,0
-18.07221729,12,13,11.08819346,1,2,24,-37.99283987,6,0,,17.02498184,144.2133481,-117.0476086,17,-11.86016886,20,4,-15.40856469,11.10881924,2,3,1,11,,13,,48.63543769,,,,5,12.4042021,,-15.72018467,3,,,-25.04289846,-31.41561066,-27.76065985,1.004459443,22.39104551,1,12,6.567593237,0,3,20.38146193,3,18,-11.41696257,30.83646321,40.26234367,-47.71628544,27.46462202,43.69583257,-37.54244475,0
29.82919505,13,13,67.25410974,0,,24,-22.10808535,8,1,44.40365144,,73.75306065,-112.3690674,,-7.985083853,17,3,-17.78847858,-0.191494074,3,,3,5,7.889402054,13,6,43.87031442,1,0,4,5,-7.207319857,,-55.40583388,4,0.3774148,,-15.20075095,-19.04825114,-14.716685,-4.238297176,41.20646187,,11,,0,5,28.41618321,,17,12.93059901,23.89977274,,,27.52115143,45.03887191,,0
-70.50089381,,,28.64994426,0,2,22,-30.63123736,8,0,-64.54978329,,104.7928059,-53.79344912,16,-15.57177762,18,4,-38.68905561,-20.35401965,,2,1,3,18.61573648,12,,44.23902792,5,0,3,6,,130.6637337,-37.07457639,4,1.02443832,-37.16585791,-16.72320949,-43.9604016,-6.603684987,1.523762743,42.17632444,0,11,-6.635849639,0,4,18.65734238,3,15,9.618884541,-18.20453333,90.07819909,-35.06026936,33.30326344,42.18501269,-18.47600757,1
-10.99772081,13,,-1.065975206,0,2,24,-44.24219651,7,0,,-83.35990608,,-156.629515,18,-19.43613847,16,,68.44693544,15.86208478,1,3,1,,,14,14,39.85707619,1,0,3,1,-2.530939111,150.7396784,-31.94208461,5,0.568744048,76.74048126,-14.31752479,8.456514017,,-1.785881609,33.96749041,0,12,-16.80800339,0,5,15.84456932,3,,65.99575997,-24.15507376,38.34941271,-18.77996978,16.89728917,44.03532017,-26.6491435,1
49.07524794,12,9,22.05827681,0,2,23,,,0,4.000651416,12.84728884,66.08002377,,15,-16.60201853,19,3,8.353162176,-25.33994222,4,4,3,6,-26.72103026,13,10,43.70634921,4,1,5,3,17.88466839,84.17031632,-71.61401306,6,3.072945584,,-3.393607934,-52.40783444,11.79855751,-0.351757155,,2,11,10.39146343,0,9,27.17288618,4,13,10.06203559,-81.42939585,99.88516457,-25.81615598,9.859702577,43.12895955,,0
91.21530675,12,11,24.89352492,0,2,23,-46.43524465,7,,58.34555345,-1.561636897,76.409201,-96.62406798,17,-12.63141372,17,,-31.82681416,-0.594589983,4,7,1,5,-37.72113599,9,13,,5,2,5,4,5.642081571,120.5731763,-43.51287032,5,0.500807222,14.57594898,-9.103431798,-62.36252013,-24.32190448,2.950750702,,,12,-0.230334863,0,5,,3,13,26.39681888,,-10.08103301,-31.94323815,23.6076224,39.85814133,-35.46748147,0
,12,8,37.90902361,1,2,22,-34.84100491,8,,,-36.00018783,67.33762027,-85.74641034,17,-17.13086393,,3,,-27.49621227,4,5,2,6,64.08181761,11,15,68.19318221,,0,2,8,0.048764167,,-50.00194986,4,12.62030011,52.21965075,0.707315808,-30.84436718,-0.677695532,-1.969750009,28.90427519,0,8,-49.51589909,,4,29.04804302,3,17,53.90932829,34.60019668,-100.1326218,-40.43223973,35.32637207,36.29790596,0.271000686,0
41.65568356,13,11,33.94165905,1,3,,,,0,-40.94973651,33.40935209,72.58852418,-33.1765405,17,1.998077572,17,3,-58.14285474,-13.03867626,4,4,1,8,-24.84486939,14,16,52.23403401,1,0,5,4,11.1501511,129.1116438,-50.25940792,3,37.2584558,89.32476798,-21.90129408,-13.48947239,-35.26080227,-0.578475433,24.85834891,3,11,-0.152619309,0,6,18.04146365,3,,-5.740511803,-42.17150959,71.87142363,-67.18651761,34.60819824,32.6477093,,1
-52.63138998,13,11,24.89785836,0,,21,-46.43253957,6,0,,-14.96284492,121.6214894,-73.68720921,,-1.932174068,13,,-34.97610696,19.22002779,,6,0,4,7.195735261,15,15,42.73754214,,1,5,2,14.26070002,57.23453749,-35.13005349,3,0.471579514,25.47866431,27.28830119,-25.73908646,-10.47712383,0.678214437,33.78043765,2,11,-111.552882,1,,18.98711019,3,14,47.03664676,18.41475796,,-1.361103687,36.47594037,37.14449645,,1
-72.64306757,,5,,1,3,22,-61.99048544,7,0,102.6031661,97.34728476,71.64759538,,14,-2.15810279,,3,-16.85441591,1.717464245,2,6,1,,39.57801289,12,16,50.90542219,2,0,4,3,27.15230524,170.5754589,-21.48631009,3,0.193062256,60.2188507,-7.122605409,-24.88614064,10.31438131,6.421275684,24.93714048,2,,-76.28014172,0,4,21.24507287,3,17,72.96814164,-59.5601533,-14.68523467,-52.93329573,24.69442257,42.86851177,-41.8373719,0
61.32695753,13,14,25.02804582,0,1,24,,7,0,,56.71318769,93.54240104,-140.8721116,17,-18.72558241,15,3,52.41122823,-0.479060974,4,,2,5,,12,,48.97508905,4,0,4,5,26.95847407,,-92.27538735,4,0.452915724,39.87562251,7.539048166,-18.89983261,6.951696331,1.643163348,41.08611419,2,9,-19.15449961,0,,17.38128567,4,16,-14.71266674,-23.40417037,100.114427,-26.72091917,17.39237915,32.94060066,-31.98718247,1
41.22654725,12,9,5.702680624,0,3,24,-51.43042515,6,0,34.24929326,-36.89226471,33.50480143,-128.2358134,18,-6.715228029,13,0,-39.98383939,16.45872515,1,4,1,4,50.20957983,14,14,49.50465834,3,0,3,3,,88.70083013,-82.93560242,,1.184195463,9.979698228,-10.19586411,-30.46995041,80.41477851,-4.36082757,24.48421558,2,11,-65.42172167,,5,33.25549632,4,16,20.13789037,-26.52295661,66.31078366,-56.27707101,,29.76089038,-45.53241936,1
10.79508492,13,14,,,3,23,-10.20483677,9,0,,54.91524888,,-94.52943251,17,,16,1,-5.926810394,14.04180743,2,5,3,4,-23.17029919,15,,48.49070329,0,1,4,,13.55560674,43.1207111,-53.55850597,3,0.330044253,,,-9.387836224,-107.6003174,-1.749892766,51.53091343,,12,-52.4789112,0,8,26.2936649,3,,1.585749344,-64.72998923,27.29649294,-37.98093798,22.42421562,,-71.57951805,1
-246.8897283,13,12,21.41663679,0,,23,-29.48132543,5,0,-114.1376995,-35.8107714,21.38555463,-50.13292607,18,-12.0475968,18,3,67.26751688,-4.416172418,2,5,2,4,-4.286577594,11,15,,2,0,4,2,7.942523089,112.7060146,-73.08021116,7,1.771037948,,-23.31663732,,-61.869541,-3.858787849,30.94873126,0,11,22.2836845,0,2,26.63017605,4,16,,-36.1635744,76.79073906,11.05369039,27.30786331,42.24527635,-36.77390357,0
-54.86453564,12,12,14.62041069,0,3,24,-8.776009102,8,0,81.58415032,-82.36059542,-7.688764637,-83.47958984,,-15.07667416,15,3,43.71971716,-27.79135471,5,4,1,5,34.43809967,17,12,54.86267274,5,1,4,4,19.19542214,71.83493345,-81.17348067,0,2.208298785,34.0568878,-27.0048111,-8.665910175,18.03081922,4.692388748,26.72659175,0,11,-35.12538532,0,6,8.971276869,2,,67.5451896,-114.2431021,-27.33740473,-39.10141501,31.06409751,38.64273248,-17.58662843,0
13.72957241,11,9,,1,2,24,,9,0,57.41241562,68.13383447,91.68288701,-95.82206109,19,-2.751236482,16,4,13.98588111,33.82111969,7,3,3,2,-17.96002021,10,15,56.00477906,3,1,4,,16.06684024,88.48982588,-25.85081521,3,0.291191742,5.169936394,-12.61032591,-52.16581632,26.87696503,5.210816744,29.77087942,1,12,,1,,26.07655065,0,13,24.34525846,-4.079992774,,-14.34957657,38.24676154,34.3081079,-42.94075735,0
41.50491172,12,12,29.27782042,1,2,23,-54.48127823,7,0,-14.94727206,-66.67867857,-7.311418201,-57.77214925,,-13.11928225,14,,5.017134741,,4,,3,6,,9,11,63.46555705,2,0,,4,9.769126568,71.17251313,-24.6905025,6,1.475408643,123.897013,-9.714055694,-16.42363471,19.6944613,7.609614462,37.16444569,1,8,-42.58563554,0,2,18.28726184,2,16,10.53159957,-51.70238205,-21.76461445,-55.40009767,12.61849757,,,0
-139.4982118,13,14,29.41483561,1,3,23,-46.78884019,9,0,-2.876859303,-60.70186314,25.21800248,-78.80945996,16,-9.49301096,15,5,,1.161511261,5,6,2,9,,10,16,45.18491687,4,1,3,,18.91867043,91.40622715,-25.13076957,3,2.730723066,-21.15606357,1.858788246,,-7.195436731,3.647408701,27.904017,0,9,-8.900478856,0,8,23.37896763,3,15,18.4208772,-36.60542869,29.98906541,-48.23007846,43.9900334,42.55652971,-22.67626847,1
-5.095207454,13,12,34.68185026,1,2,24,-78.20267972,8,0,9.118687745,71.93056494,35.13129485,-106.4384984,16,-3.514924012,,7,-20.90774162,-15.0816932,,7,3,7,13.86865144,13,12,,4,,3,4,5.604775234,138.2190366,-34.81882781,4,0.702202009,101.4520701,-28.38170766,9.466661693,-29.97499655,5.475880205,28.6725293,2,,,0,4,25.20612565,3,14,-22.72041116,-33.79692923,-108.0463515,,27.85129512,40.01061688,-47.73403172,0
136.0778065,13,13,10.21934518,,1,24,-38.69030456,,0,37.61428395,,56.78510777,-5.203506555,15,-3.620733761,17,5,-66.46947476,-21.65711829,2,4,2,7,31.86462198,,8,45.20802761,3,0,4,4,29.58319358,51.56192918,-42.06384585,5,,28.79711778,-13.1437015,-47.68784423,,1.635188778,25.36203302,,11,-48.74010377,0,4,22.23134978,3,16,18.79283746,-53.84459162,93.60488268,-39.60045248,35.03702447,40.71184058,-23.50415772,0
-149.4414142,13,,50.10562893,0,2,24,-50.82677108,9,,-54.00672349,,7.407836271,-42.17030352,17,-5.435001724,,6,-20.23950758,-9.4294945,8,7,2,2,-27.51598446,18,,,3,0,5,4,30.95467687,63.81602632,-55.98025501,4,2.773107243,66.79679259,3.163784563,,106.4530609,0.56558018,36.66067087,0,11,-55.16525566,0,5,11.81440639,3,11,-56.07217904,-33.89352488,-8.792868275,-2.487234408,31.46210202,45.10631929,-1.171012382,0
-18.10895087,13,,20.74759135,1,,23,-34.41703644,9,0,-58.31806117,89.37289133,-15.04663674,-77.96553284,17,-5.952736148,19,3,30.07230967,6.492610769,3,5,3,8,3.603059031,16,,22.93050892,3,1,5,8,21.96712583,,-59.31211826,,3.851498551,66.40824084,-25.4609864,-38.1514731,-43.00040637,-2.55769137,50.53262398,0,10,6.896648609,0,6,,3,15,42.88283232,-41.39956972,-14.42531268,,25.75986112,38.74232903,-43.70311586,0
,13,8,22.80462131,1,2,23,-51.9739956,9,0,,-81.20907769,36.29840695,-166.4242483,18,,18,4,-102.4857825,-22.74091926,5,5,,5,28.58241205,16,15,48.69786596,4,0,4,6,,56.52652781,-36.84209132,4,0.601834757,,7.897240166,-27.38328018,55.81800903,,31.67426699,0,12,-8.999346466,0,3,24.59110114,3,16,53.97770461,-60.4872802,-12.9461099,-55.22149951,25.69280648,39.78106244,-50.13823561,1
-40.93655441,12,,4.457625756,0,,24,-30.0950739,7,1,75.58499535,26.20021864,43.64093809,,,-12.8067342,14,6,-19.86898419,13.8328947,,,,4,14.33476055,15,15,46.87240946,4,1,3,3,-14.16546733,150.7921254,-36.96754612,,1.256009759,45.29859593,17.66679202,-20.94055937,35.56084656,5.199150897,29.44754073,0,12,-40.67959004,1,2,26.15603854,3,,-17.84491548,-48.6165109,21.27479046,-11.21818453,35.98865631,38.57348986,-33.47676232,1
5.1353002,13,10,26.62122068,0,3,24,-34.24432827,7,,28.14321573,75.34370725,43.07165231,-100.6276809,19,,17,1,-93.78658139,-54.95261426,0,3,2,7,21.81545949,15,14,,3,0,,2,-1.832104355,116.9679674,-22.90297084,2,0.626355044,103.6052675,14.18830008,9.543766279,12.55711726,3.236747789,40.65741572,1,11,-21.64728959,0,3,12.02760583,4,17,4.271115749,-2.903404835,13.12591657,-10.92727558,39.46352644,30.69333275,,0
,12,11,,0,2,24,-61.51582284,5,1,-59.2794628,,13.14383899,-63.39084752,19,-0.461980262,15,3,22.81217374,4.778457143,3,3,3,2,-5.165327669,14,14,77.48103978,3,0,,4,14.56296339,93.36771525,-56.92504272,,0.5764076,111.584714,14.28402973,-35.07557748,24.23196376,4.541281706,5.712446276,1,12,-61.25731261,0,3,16.05952934,3,17,24.77104997,-59.85877297,35.30048713,,32.8420135,37.58181693,-35.38184696,0
1.139347165,,13,33.42593184,0,3,24,-52.02256017,,0,-19.55891171,,-4.703017018,-70.55717306,19,-19.24686062,16,,,4.140524896,6,6,,7,6.910105759,16,10,60.01282026,4,1,4,,9.742721358,,-62.20973856,5,0.627346168,,-36.51026255,-27.33979357,-30.75785521,-1.373961471,23.83412805,0,11,2.602781546,0,4,,4,16,40.24144716,-53.12745378,-37.6022526,2.863222932,8.157018,29.85336103,-28.58432241,0
,11,8,22.08932266,0,3,23,-39.06340705,,,,-47.74155328,8.071920753,-148.9658122,18,-14.44081708,14,2,-88.8867399,6.215482149,2,3,,5,,,17,43.63590472,4,1,3,3,20.34605496,76.8171453,-15.66599007,2,1.548652702,71.53409692,7.281568981,-20.65749654,-73.4974063,3.978475022,40.73581249,1,12,-26.0488975,1,,33.90417366,4,18,,-12.16609198,18.15589643,7.842813397,,50.91081855,-47.2504467,0
17.60722153,13,13,54.27340535,1,2,,-34.38182235,9,1,11.5792633,10.64490797,43.10884899,-97.71551304,18,-11.05412104,,2,-32.38002247,6.580003634,2,1,1,4,-48.0415382,15,12,60.72969391,0,0,3,3,9.150147963,97.19759949,-47.61498737,6,0.350338302,66.46574492,-19.79046517,15.46610695,32.15573202,3.544676511,48.31492084,1,10,-29.47621102,0,4,23.80805486,3,17,35.1957854,-76.47050974,17.00166594,-31.39796966,25.98062412,35.04824513,-40.53090971,0
25.6103382,12,12,9.120411138,0,,23,-68.47195626,9,1,65.64934711,42.69567924,-3.905005938,-67.44668867,,-9.904762617,17,,-8.002286613,0.609293863,1,5,2,5,-1.098823616,14,12,53.49139744,3,2,4,1,14.13191583,70.96721796,-9.973744783,0,1.8473559,,10.38441512,-15.7109375,61.10945912,-1.552831305,25.83674336,0,10,-38.27392263,0,5,26.34174335,,19,41.74142098,12.3823024,67.86224525,-27.9562019,16.35066018,39.46868853,-29.92052711,1
-113.8186381,13,11,32.54712886,1,1,22,-54.86718206,8,0,32.5051791,41.00631033,69.76196702,-120.0260716,20,-2.59297883,19,,-60.60916251,-12.17021882,4,5,1,,,13,17,42.2231316,4,0,4,3,20.36892233,125.1600383,,3,,57.74423025,-22.32467233,,-12.94282495,1.962533562,22.77192983,,11,-105.5541597,0,3,14.35646089,4,13,,-40.33307816,52.85647963,-67.11529396,33.79813539,39.66350338,-27.19408982,1
-140.4322711,13,11,24.79657123,0,2,24,-48.12794448,7,0,13.62577167,-86.76333725,47.90962778,-34.00854917,18,-14.09261067,17,3,-17.3106296,-19.5691549,,6,0,,54.80914664,14,16,58.70979091,2,0,4,7,12.51231406,,-58.72135973,2,2.621203484,,8.420280356,,-17.24250196,6.136001184,35.7700278,1,10,-18.65107115,,6,10.01225935,3,17,14.18301116,29.50427194,,-88.25419721,5.872564069,43.58014559,-51.27148941,0
-34.4846698,12,13,41.39188654,1,1,22,,10,1,104.5704456,-28.86490389,59.49809285,-86.56661169,19,-5.276252778,,3,-115.008339,-21.81794009,5,5,2,,12.47559185,17,17,,3,0,2,3,13.96220936,94.82895515,-19.9682502,3,0.631549875,50.72435639,-14.51429339,-33.83611207,27.15061188,-0.03850657,43.13794674,1,7,-33.94514114,,6,9.371659635,4,15,58.43085371,1.348289731,23.00313243,,36.90729039,48.3556253,-43.47183101,1
14.83020626,13,13,38.84798829,1,1,,-32.39856784,9,0,-1.203557841,,13.09426848,-84.82251356,17,9.073415266,13,4,-79.84632631,45.73454006,3,,3,1,16.37607877,17,17,49.65397219,7,0,4,,-2.397357035,85.93620339,,3,1.807855532,-3.546724751,-11.98933242,,-10.70737326,,30.46239876,1,,-70.65788433,,4,17.68712962,3,,48.7220972,-86.91784877,136.7856898,-56.66971477,32.36777759,38.96330549,-51.74488967,0
-71.43403841,13,14,8.618433044,0,1,23,,10,0,15.51011319,-28.45428102,43.87100161,-98.8036408,19,-23.83287846,16,4,23.4735586,-16.71700946,,3,1,4,-16.61752621,15,,,4,0,4,7,2.195306807,84.69358103,-71.74005068,4,,85.6346607,-32.41237519,-7.646605465,-85.56787856,-2.508151264,35.91019891,1,11,-58.792607,0,6,25.29326274,4,,-26.92484687,-17.20668548,125.3522238,-36.56066922,23.75243384,25.99198852,-43.78645369,0
18.31637088,13,11,,0,2,24,,8,1,-45.82592293,-9.634432057,-30.08432672,-39.93114056,18,-9.88287231,12,6,-55.37681839,25.75546462,1,6,2,5,,15,15,33.81375949,,0,5,4,20.50627507,124.738885,-26.21124063,5,0.754821826,41.65728057,,-16.70347598,50.39135878,1.58500625,49.3279935,,12,-36.609306,0,6,26.39232866,2,16,0.046338016,-19.73725868,48.51958757,-39.41705714,21.6283437,36.67606724,-49.26780925,0
-42.28760475,12,12,17.39592982,0,2,24,-49.73586637,8,0,52.76647779,-64.03650842,41.26310522,-80.18165849,17,-6.773013028,19,2,-50.61782459,-22.0674497,,10,1,9,-15.04639211,11,12,53.24494671,,1,5,5,0.445775726,93.11440166,-17.35512589,3,20.73181699,70.22758866,36.19929167,2.066140166,44.47534811,3.985847815,35.47467578,2,11,-2.357147551,0,5,24.86608239,3,,66.96391579,40.65270409,59.91449443,9.928404352,16.64621972,42.56554071,-32.34412615,0
20.41857365,12,9,21.81716211,1,3,24,-30.02993889,7,0,5.77208764,54.67137368,16.24315283,-24.49214547,16,,15,3,65.71701038,42.92814958,6,3,3,8,3.053619762,11,17,43.2175583,6,0,,2,6.576959811,97.89545443,-37.46938896,3,,,4.398596597,-31.81730095,-55.29949103,2.090408887,26.52021593,2,11,-31.29069781,0,2,8.610411626,4,9,71.98638033,37.12374873,42.02245515,-65.15865306,26.3027194,40.99492564,-44.84418702,0
-102.7201082,13,10,29.63483857,0,3,23,-69.1082812,,0,52.70197769,-16.7022747,,,17,-11.88359346,16,2,-98.82140818,-5.6319117,5,6,1,5,10.95837747,,12,53.52823312,4,0,4,3,,96.23512366,-49.01603645,,0.577670042,-3.51357661,-1.878481123,-29.21268609,54.13212994,3.706632944,26.7852499,0,12,-65.63366584,1,4,22.76098698,2,19,0.658921204,-52.78980243,-51.9558851,-19.63377929,25.57168421,28.64362303,-70.55922723,0
-31.57493072,11,8,43.70689475,0,1,24,,7,0,25.44719947,-20.1931424,8.902958919,-52.27373117,16,-7.596192868,18,5,-10.24185964,,6,6,,3,8.12822278,15,,51.85318063,5,0,3,2,14.38046614,119.7172844,-98.23437438,3,1.27170307,88.02548236,37.24016249,-8.564407719,29.0569853,0.083499704,21.57105352,2,,-18.75804555,0,1,22.10867707,3,13,,-11.75224189,83.25282418,-5.876668491,34.38025573,46.22827435,-46.45781657,1
57.29408172,12,13,52.98372558,1,2,23,-42.32054887,7,1,73.90648112,-26.8708644,54.22181164,-47.84599101,,-18.61720793,15,2,-32.78744274,2.798709585,2,5,3,6,20.55727199,13,,57.59405725,,0,3,4,15.67278412,113.283735,-51.94677946,0,2.326167113,33.32549238,20.20752373,,,1.649945311,52.66359234,1,10,29.4535554,0,5,32.6029712,2,17,34.03726396,17.85117309,-52.55300775,6.986725041,35.40929304,41.84718323,-44.60434913,1
34.20994358,13,13,32.01187985,1,2,,-77.64089403,9,0,-12.85814144,20.64263173,75.28983293,-96.39931851,,-0.203007922,17,8,-3.049225606,8.139238205,5,3,1,7,-64.82633063,,12,48.69626753,1,1,3,5,6.154515959,82.926343,-31.50439746,3,0.760205732,38.88574516,7.924383374,-37.63713817,-28.18103024,0.280265379,,0,11,-56.31556235,,4,19.4777002,2,14,21.30624825,-13.95384132,13.55827385,,17.48695905,30.07186724,-42.88190648,0
154.26371,11,9,49.55135562,0,,23,,8,0,-0.262250932,-47.55607639,-31.20513355,-71.44342099,18,-20.38181101,,,-35.59034649,-11.0858202,4,,2,6,-22.52536407,13,11,42.71437045,2,2,4,,6.399634889,97.39459362,-137.4072139,2,1.275388301,36.62530621,4.523985117,,0.24585841,4.072489208,20.02796234,1,10,20.28115286,0,4,30.82023497,3,11,24.22099612,-39.26330048,31.17228164,-19.8500031,20.59929946,37.45633481,-52.12406567,0
-7.623550284,12,12,-13.93263576,0,3,24,-50.29092238,,,1.96E-06,27.46161586,19.72817862,,19,-5.844631879,,6,0.287325579,-4.151187488,1,3,1,4,-38.78364011,14,15,,4,0,2,3,10.82398925,87.06931219,-57.35885545,6,1.722365388,45.75218649,-4.82811997,-35.12936873,,2.224687394,28.40410308,1,12,1.378407,0,4,,3,14,-23.78387924,,,-22.65142998,50.03789556,35.82892147,-30.63446231,0
,12,8,-11.49347878,0,,22,-40.22966177,8,0,-7.167247101,66.25500107,29.03236065,-35.13779956,16,-9.261401583,20,2,,1.047852859,6,6,2,5,-16.17531118,14,14,51.14169364,4,0,3,4,10.37692294,87.89022292,-32.11072201,3,3.913589472,33.46897686,11.53591929,-48.88204559,22.54985473,2.549935878,29.58452398,1,11,-51.21456197,0,5,15.50240681,,16,10.62585122,,42.73315097,,41.73096158,44.346768,-38.47695422,0
94.76149918,12,12,-4.194453862,0,,24,-39.68109103,10,1,-8.648324743,-16.51153499,13.83994577,-74.26186561,,5.738902638,17,5,33.0684422,22.05210974,7,,2,,-75.47568789,14,12,50.0396314,5,1,,,13.94598675,124.9885011,12.07963934,3,0.353022028,72.48243336,0.465519975,13.58973686,25.24242334,-3.970443718,43.34409313,1,12,-67.04297051,0,5,,,15,54.41011795,-95.59587532,-39.63463828,,26.50057531,41.0766062,12.98629839,0
134.9307465,11,12,25.28083866,0,2,24,-54.64161382,6,0,28.76392235,-51.26148961,121.0990267,-65.48727594,16,-6.913678758,16,2,-18.92100061,-11.7974165,4,6,2,,4.11459202,12,10,62.28583145,4,0,3,6,,98.39683518,,4,0.533286341,130.1331278,-12.52886441,9.132432078,-38.70092734,-3.136529742,22.39544352,2,11,-57.31230986,0,6,13.26134521,,16,6.264384518,-27.15642685,17.55527252,-25.00839186,41.98364638,32.23927982,-33.68160458,0
-28.84973252,12,13,27.21632906,0,3,,-32.8414866,7,,-10.22231179,6.371292938,50.40002687,-57.65834639,15,-14.84617944,15,1,,2.079814079,4,6,2,7,-22.06940101,12,12,59.46363934,3,0,1,5,7.834588074,95.22239704,-22.17061094,2,1.106281996,74.70595953,-17.42616519,-18.86947435,,3.763353322,42.20151462,3,10,,1,4,22.74036916,4,16,-15.81657532,-25.67430153,-22.21724502,-12.22210624,25.7815475,42.67741164,-58.39971869,0
-7.949269179,12,11,34.5229013,0,2,23,-27.23367228,5,0,-12.42735112,-81.03323709,,-106.5009421,14,-13.89495655,17,3,-46.5343054,15.17461162,,4,2,8,18.63231028,15,16,90.75919091,5,0,4,,5.465005366,76.80140817,-35.66626756,2,,36.00523321,-0.811624479,13.06119806,-40.45738422,3.395943429,27.33135213,0,,-68.81988472,0,0,21.28161073,2,13,34.21683809,54.51739828,-52.55905254,-46.28576186,28.42113877,,-52.99767559,0
-1.867477728,11,10,10.86039675,0,3,24,-59.05414323,6,0,,-20.61476787,94.52184023,-31.64811467,15,-9.097986702,18,5,3.762336889,-2.557618034,4,5,,,39.99944072,11,12,51.41727773,1,1,4,2,21.71130979,95.07588689,-26.924643,4,0.265938124,52.3046509,-16.7288147,-46.42272901,-128.6980436,-2.218684148,31.76230605,0,12,-5.370923932,0,4,22.56783245,1,20,6.607721865,12.36366507,118.3095531,-34.19288129,,22.25542021,-29.27882463,1
-90.06324084,13,13,31.64661806,0,3,23,-22.7276077,7,0,-6.13663465,79.15687449,43.09156236,9.395522301,17,-8.747347429,16,4,,,5,3,,8,-5.488791917,16,,60.78646369,4,1,5,5,33.56288707,,-36.70055029,3,2.059747553,61.69382526,-10.76350949,-30.98473449,-66.47781502,-1.118531733,21.85859951,0,11,-49.55076142,0,2,13.84673614,2,13,,-42.82316064,55.57693851,-44.69021146,35.38626368,49.05145615,-31.10684966,1
-16.15810292,13,12,6.723006498,1,2,23,13.70104377,7,0,24.42827893,-66.02836624,63.69050508,-80.55455611,16,-9.114913444,18,4,10.8882173,-0.196678028,3,1,2,3,-25.67204799,15,17,52.4092893,1,0,2,,14.29636044,110.6553118,-58.93830851,3,0.752431927,,-25.23661859,-5.266627555,-49.74200625,2.116247763,22.88476927,1,10,-17.42251282,0,5,6.910618926,3,14,29.03691434,-39.65735323,3.647298804,9.358653848,13.44464729,38.68113763,-14.1680287,0
-7.227507807,12,8,7.037677335,0,2,23,-60.1890978,8,1,81.47546232,68.55148631,63.8304675,-96.37983537,19,-10.47022904,16,1,-110.8100822,5.964515727,2,4,3,7,-1.813531687,14,13,43.06005825,1,1,4,2,,,-40.73745608,3,3.008823317,61.24823057,2.671816135,4.849274894,33.39593643,-2.147578018,,0,11,25.71010341,0,,18.66530397,4,16,65.48464832,-4.272496193,62.70997202,6.011248603,15.84829992,30.2890812,-31.42403605,0
60.36285953,13,12,26.01127341,1,3,24,-62.53594579,9,1,-82.28404033,28.36856521,52.32447122,-50.79478283,,-10.56591359,,1,-54.18240837,9.00929625,5,6,,5,0.985033167,12,15,59.45822011,4,,5,2,13.52721835,114.7078699,-71.60304197,1,0.067425938,44.64425011,-12.11119833,,49.50068984,-1.22773623,20.53084663,1,10,32.77759773,0,5,15.14606853,4,15,19.00881248,86.36836033,-40.19760569,3.795341225,31.68350528,39.00377242,,0
,13,12,46.22028071,0,2,23,-96.14528953,8,,37.5667071,-73.25004837,16.33399526,-32.04303714,17,-4.620259625,,5,-64.73072888,3.680361274,5,5,3,5,50.43218465,13,11,,,0,2,4,8.381215622,78.74955864,-62.69429617,1,21.69715913,47.85088925,-1.438019191,-22.16787878,8.946590774,4.197313147,39.17504441,1,12,24.6688862,0,4,23.94287356,5,13,5.540934457,33.83521602,,-35.8517179,8.472887377,40.00110302,-45.3849792,0
-38.26469062,13,12,29.74102343,0,2,21,-52.35027079,7,0,,-33.72587226,31.53358956,-87.34707419,17,-3.614760519,19,,-93.0102512,24.36544924,4,3,2,3,1.558184478,16,15,61.7722392,1,1,2,2,16.29917958,83.87802025,-49.10327577,1,1.852227043,14.33597226,,-24.47178926,-39.29175881,0.395448716,,2,,-64.50406494,0,4,24.38676841,4,,-19.05464726,-29.14778788,53.82570548,,22.04155838,35.27754709,-44.40919743,0
-34.98163714,,9,,1,1,,-50.61532442,10,0,,54.93706479,-5.325588197,-102.6025316,17,-6.587560365,18,7,-60.71792675,-23.6039016,3,7,3,6,23.91016935,14,13,52.49312097,1,0,,3,26.14715709,89.65296985,-77.58317425,4,0.59534812,,13.26866041,-24.3646884,27.45668608,-1.298403525,25.98911029,1,11,-31.14238473,0,3,23.76892922,3,13,15.89660712,-16.9498054,37.46483166,-12.49939441,26.71051369,42.44625886,-63.32439785,0
